"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"chr19-61221336-61229827",3.27214259569242e-14,-0.216912789505771,0.539,0.578,5.80343938629412e-09
"chr8-8966979-8971375",3.31631638080285e-14,0.48775637160759,0.302,0.204,5.88178556982812e-09
"chr11-95084827-95090137",3.44785853861647e-14,0.547571403465807,0.244,0.161,6.11508742550479e-09
"chr15-85665267-85674955",3.77445058219677e-14,0.426262635931274,0.373,0.277,6.69432780807836e-09
"chr4-22476175-22499242",3.80047430402355e-14,0.386856511521195,0.403,0.301,6.74048322087314e-09
"chr12-58266438-58269884",3.88581422623382e-14,0.60129572839705,0.212,0.131,6.89184125350603e-09
"chr3-51326385-51328301",3.99585546659773e-14,0.804062010661578,0.146,0.078,7.08700929700308e-09
"chr13-52570775-52574817",4.2651069051942e-14,-0.501033971741903,0.139,0.177,7.56455095598338e-09
"chr17-83845705-83851117",4.95562475735461e-14,-0.469310325135436,0.157,0.202,8.78924651339656e-09
"chr19-53527064-53541601",6.42952099410112e-14,-0.266091279404215,0.403,0.446,1.14033341399278e-08
"chr17-31219665-31228561",7.21455289919238e-14,-0.419167249731813,0.188,0.227,1.27956588764786e-08
"chr15-79767140-79769718",7.69091397677358e-14,0.680318076645045,0.173,0.104,1.36405281200658e-08
"chr15-78325332-78328018",8.24846779535372e-14,-0.582100890643163,0.105,0.144,1.46293999971614e-08
"chr8-88661662-88665056",8.8014090392171e-14,-0.408286604813482,0.195,0.24,1.56100910578651e-08
"chr8-11772946-11776492",9.59254626934513e-14,0.757843648623311,0.139,0.079,1.70132441378478e-08
"chr16-85546381-85550887",9.59603373913782e-14,0.742113406149454,0.151,0.087,1.70194294793974e-08
"chr17-46062210-46065225",1.00707596885804e-13,-0.498714472433168,0.139,0.181,1.78613986760693e-08
"chr17-55950765-55955199",1.04148960193534e-13,-0.603383064350063,0.104,0.145,1.84717554309651e-08
"chr13-117897705-117899556",1.06784668991955e-13,0.743539612341357,0.141,0.078,1.89392221077441e-08
"chr4-130897582-130903411",1.08688378727171e-13,-0.413438230669601,0.195,0.234,1.92768621626724e-08
"chr13-63238984-63263051",1.1260808108195e-13,0.300159268031889,0.53,0.439,1.99720566526135e-08
"chr8-8865774-8871000",1.26896920455945e-13,0.60062029403765,0.203,0.13,2.2506310915146e-08
"chr9-68953873-68958450",1.29715495668782e-13,-0.308153962874229,0.31,0.355,2.30062105963195e-08
"chr4-141309716-141317642",1.2988818937412e-13,0.563036172102234,0.234,0.151,2.30368393792045e-08
"chr3-10257589-10261669",1.30790333379571e-13,0.496786234102101,0.285,0.191,2.31968427378674e-08
"chr5-75691392-75697407",1.40851692624633e-13,-0.619681868105974,0.086,0.122,2.49813153522123e-08
"chr5-114769456-114787681",1.58323096497952e-13,-0.196072472486855,0.562,0.589,2.80800260717803e-08
"chr17-86591975-86595222",1.73891490312635e-13,0.635688260825769,0.18,0.112,3.08412208303587e-08
"chr16-14703729-14706781",1.76195899521908e-13,0.729742399621939,0.152,0.089,3.12499285433062e-08
"chr18-58555146-58559065",1.79197636816572e-13,0.579494282814022,0.213,0.135,3.17823136681504e-08
"chr18-43420940-43422674",1.84260015459414e-13,-0.639588617662743,0.086,0.121,3.26801720818663e-08
"chr8-25026953-25028815",1.87238788829948e-13,0.718769117890569,0.162,0.091,3.32084843480907e-08
"chr6-109152427-109154538",1.91208552149947e-13,0.661545964377486,0.179,0.105,3.39125576007625e-08
"chr9-98332724-98334496",2.11553784120607e-13,0.619090722457839,0.189,0.12,3.75209675978467e-08
"chr9-55282751-55286210",2.17305961660584e-13,0.742531750417756,0.143,0.082,3.85411680541595e-08
"chr5-108359436-108363458",2.22561073210746e-13,0.756478497113119,0.153,0.084,3.94732093835848e-08
"chr18-74440169-74445575",2.25139818251533e-13,0.542184477897948,0.24,0.158,3.99305730252736e-08
"chr9-40316821-40326876",2.28109013597101e-13,-0.304853860963315,0.332,0.379,4.04571865425682e-08
"chr15-79680716-79696029",2.30718086507414e-13,-0.182055069964893,0.612,0.64,4.09199291048685e-08
"chr5-134220576-134230127",2.42834544267573e-13,-0.34316106558072,0.257,0.294,4.30688919367525e-08
"chr15-102995628-103003524",2.44144961045606e-13,0.545512807475734,0.243,0.16,4.33013061460876e-08
"chr11-120817062-120828825",2.56938073195028e-13,-0.260503664455864,0.365,0.4,4.5570279723797e-08
"chr3-88136930-88154031",2.84508331103525e-13,-0.161054052982159,0.716,0.749,5.04601130961902e-08
"chr12-55445805-55447929",2.89676625282584e-13,-0.486300963909311,0.141,0.179,5.13767565834938e-08
"chr13-98532149-98537120",3.17195055167254e-13,0.662289234438604,0.169,0.1,5.62573977894091e-08
"chr18-24669373-24676939",3.30618828311782e-13,0.387403329303198,0.38,0.274,5.86382247705493e-08
"chr2-152392515-152399920",3.45596784095174e-13,-0.2380405093268,0.446,0.482,6.1294700030336e-08
"chr12-72013423-72015925",3.574542781303e-13,0.701197324817233,0.152,0.089,6.33977333149119e-08
"chr1-88585974-88589416",3.80717675667177e-13,-0.454632259246013,0.154,0.195,6.75237062386548e-08
"chr18-75362724-75381156",4.17094200552505e-13,-0.179129517848499,0.599,0.635,7.39754103157918e-08
"chr13-3357588-3361989",4.18551691240253e-13,0.54253880844571,0.243,0.161,7.42339094066801e-08
"chr2-108764136-108765583",4.29586187150669e-13,0.685313642960954,0.159,0.091,7.61909765668555e-08
"chr13-58806031-58809102",4.34568258404615e-13,0.616881199375727,0.189,0.115,7.7074591742384e-08
"chr17-29855643-29861797",4.58752932969974e-13,-0.325769512995386,0.269,0.307,8.13639614386217e-08
"chr1-69104991-69109675",4.85392794175842e-13,0.59406139201455,0.204,0.126,8.60887805822331e-08
"chr14-16550943-16560675",4.92028373376231e-13,0.508387348547275,0.267,0.179,8.7265660273635e-08
"chr17-8504293-8509481",5.04037357702522e-13,-0.297361453368458,0.311,0.349,8.93955617247616e-08
"chr6-121340872-121343826",5.21104251800449e-13,-0.621443736193406,0.089,0.125,9.24225289950758e-08
"chr15-98605259-98611976",5.3787954727331e-13,0.522933272326483,0.252,0.168,9.53977786248469e-08
"chr16-57856489-57859808",5.67523892410004e-13,0.626791574253336,0.185,0.115,1.00655470033946e-07
"chr18-47365693-47372593",6.13858453245451e-13,0.395255125940275,0.377,0.279,1.0887332140916e-07
"chr16-91868049-91871472",6.15163092356806e-13,-0.384192440589238,0.202,0.243,1.09104710897311e-07
"chr19-45527310-45531298",6.39135543237042e-13,-0.556566378345067,0.1,0.134,1.13356440812978e-07
"chr3-157564778-157574364",6.92748494290843e-13,0.384036587312168,0.382,0.289,1.2286518019893e-07
"chr12-30372037-30374364",6.93042937125598e-13,0.572243870235192,0.214,0.139,1.22917402285659e-07
"chr4-98187243-98191198",7.0369467058571e-13,0.478515814381516,0.291,0.199,1.24806583080411e-07
"chr8-94177967-94180668",7.0790590301617e-13,0.551392113411027,0.229,0.149,1.25553483053045e-07
"chr17-36230913-36232385",7.16202207584241e-13,0.290813217602515,0.566,0.491,1.27024907334933e-07
"chr12-116268753-116270979",7.18689337646062e-13,0.70710835462045,0.156,0.09,1.27466022235568e-07
"chr17-31726399-31731561",7.22569301358058e-13,0.686998631371209,0.158,0.094,1.28154168719564e-07
"chr4-137928713-137931982",7.2839986441915e-13,0.71325114496281,0.155,0.087,1.29188271553516e-07
"chr5-105408667-105409952",7.30234370237395e-13,0.720743573136468,0.145,0.086,1.29513637670934e-07
"chr2-166139137-166144668",7.30544561646653e-13,0.555601923956856,0.231,0.15,1.29568652909089e-07
"chr5-150464344-150467491",7.71283122513645e-13,0.579865893266856,0.207,0.134,1.36794003325898e-07
"chr6-53570928-53585994",7.93606402948656e-13,0.293541926999337,0.529,0.437,1.40753238020571e-07
"chr16-34466609-34472808",8.77272817991499e-13,0.727014841213531,0.142,0.08,1.55592229726154e-07
"chr11-84816609-84830496",1.00466557501252e-12,-0.187528983659201,0.609,0.633,1.78186481718646e-07
"chr10-69218978-69223072",1.00705036403104e-12,0.674736009013707,0.17,0.099,1.78609445514181e-07
"chr14-12336456-12348368",1.08766892994295e-12,0.607330959082768,0.185,0.116,1.92907873745751e-07
"chr6-113165780-113168403",1.13916754663893e-12,0.727009191519504,0.152,0.086,2.02041616904334e-07
"chr19-44387138-44390278",1.18068617368541e-12,-0.35625828098257,0.222,0.26,2.09405319078672e-07
"chr2-65340550-65343513",1.19600898107358e-12,-0.459690278121345,0.143,0.18,2.12122956874229e-07
"chr3-152119031-152123527",1.23867000691797e-12,0.438378015113242,0.325,0.234,2.19689273756965e-07
"chr9-116159027-116161845",1.23966483686062e-12,-0.571704257785861,0.092,0.125,2.19865715800762e-07
"chr1-187225704-187229418",1.36381112278269e-12,0.700608083939921,0.159,0.094,2.41884176925614e-07
"chr2-90496102-90506692",1.42056774551043e-12,0.41360094261478,0.344,0.255,2.51950474775985e-07
"chr10-53502041-53504610",1.44039779324154e-12,0.563922936925061,0.212,0.133,2.55467512211526e-07
"chr12-69457532-69459342",1.45143134777012e-12,0.692595234331548,0.158,0.093,2.5742441240916e-07
"chr3-121258276-121264367",1.45502388883629e-12,0.504706982174775,0.272,0.183,2.58061581900115e-07
"chr2-179946679-179956274",1.54622884627074e-12,-0.572505823901709,0.095,0.129,2.74237601945733e-07
"chr2-146309068-146315519",1.58104051660431e-12,0.49819542230833,0.256,0.17,2.80411764984424e-07
"chr9-24768755-24782930",1.58802291073947e-12,0.415928667885163,0.342,0.248,2.81650155425842e-07
"chr11-36151300-36154061",1.6229110842322e-12,0.647258445687432,0.165,0.1,2.87837886988339e-07
"chr13-42914780-42918464",1.6334034425031e-12,0.708493294086931,0.158,0.091,2.89698801158907e-07
"chr9-3531066-3534553",1.63610655605265e-12,0.592086654573184,0.202,0.128,2.90178222674943e-07
"chr11-32194033-32201357",1.73458937548042e-12,-0.547937989213503,0.107,0.142,3.07645037045833e-07
"chr2-75605426-75611032",1.76294136017589e-12,0.657521096821556,0.174,0.105,3.12673516699436e-07
"chr2-73526160-73532745",1.94735984867785e-12,0.58542262469024,0.207,0.133,3.45381795401654e-07
"chr15-94564618-94566687",2.00862187849665e-12,0.502953098931964,0.239,0.162,3.56247167748287e-07
"chr4-119467142-119468594",2.036522274038e-12,0.633739812565561,0.179,0.109,3.61195554001105e-07
"chr13-107843895-107848660",2.07801573049591e-12,0.722138167270755,0.149,0.083,3.68554791945024e-07
"chr1-171766488-171775718",2.23186415655751e-12,0.498855477726711,0.26,0.176,3.95841194942884e-07
"chr4-120222868-120226241",2.42931478274297e-12,0.597981356644252,0.213,0.134,4.30860840552511e-07
"chr11-81414160-81416533",2.44988346313533e-12,0.708629191507629,0.151,0.086,4.34508881138218e-07
"chr19-43603805-43622420",2.52515732623608e-12,-0.205580155491043,0.551,0.585,4.47859378223904e-07
"chr4-3079236-3086542",2.59560404843004e-12,0.642227471438688,0.163,0.102,4.60353738425503e-07
"chr6-65161407-65165687",2.72116961263395e-12,0.609096011328402,0.184,0.116,4.82623921327144e-07
"chr3-100514751-100517603",2.79602614530245e-12,0.612114409120097,0.184,0.116,4.95900401104696e-07
"chr1-105904477-105907708",2.9507895612471e-12,0.476336895474481,0.272,0.186,5.23349085793224e-07
"chr6-3200956-3201868",2.99005184759985e-12,0.517631793234768,0.233,0.157,5.30312605638461e-07
"chr4-54944216-54951082",3.28234036807407e-12,0.416237680914422,0.331,0.238,5.82152605341248e-07
"chr8-122429693-122433989",3.30053738641222e-12,-0.332744525846214,0.231,0.266,5.85380010316685e-07
"chr18-60480009-60484185",3.31759642296506e-12,0.667465252883315,0.162,0.097,5.88405583980659e-07
"chr4-8284421-8286641",3.3255138442532e-12,-0.430988274677171,0.166,0.207,5.89809809902903e-07
"chr5-79734456-79735433",3.43532185509918e-12,0.68530916770446,0.158,0.091,6.09285248898535e-07
"chr5-96372595-96376620",3.48941259368179e-12,0.697657891382649,0.157,0.089,6.18878728202808e-07
"chr4-3061674-3070128",3.68280290397775e-12,0.711758397563993,0.14,0.081,6.5317824024659e-07
"chr19-4045487-4046845",3.68295892292021e-12,0.536269587964909,0.228,0.148,6.53205911610206e-07
"chr3-30243472-30248070",3.75564852815e-12,0.562481935412414,0.202,0.128,6.66098067304157e-07
"chr1-119804324-119809434",3.76694137126276e-12,0.637579548322864,0.177,0.107,6.68100954665791e-07
"chr6-6869037-6883821",3.92801764813877e-12,0.473782999229541,0.262,0.181,6.96669282056243e-07
"chr11-107782012-107787386",3.96989839052641e-12,-0.634558124563621,0.078,0.116,7.04097208645373e-07
"chr1-107589368-107594045",4.03775847645057e-12,0.64482853352859,0.164,0.099,7.16132805624796e-07
"chr19-4291567-4307800",4.26252224383512e-12,-0.192816009622744,0.57,0.595,7.55996682644353e-07
"chr10-61145445-61148596",4.3284681668244e-12,-0.258632320250394,0.327,0.36,7.67692785599809e-07
"chr17-80797358-80803359",4.54309040171044e-12,0.444878636795773,0.299,0.212,8.05757970556962e-07
"chr7-19663524-19667891",4.77688081119951e-12,-0.303594429466385,0.277,0.315,8.47222803793535e-07
"chr1-120590000-120610881",4.7899282250658e-12,0.400652904096902,0.347,0.255,8.49536880069445e-07
"chr4-150470786-150475142",5.24593256121559e-12,-0.503488574753366,0.117,0.148,9.30413353124636e-07
"chr17-45244112-45249424",5.55919408551373e-12,0.512621454431248,0.233,0.155,9.85973103812629e-07
"chr9-57246298-57264152",5.68230086870623e-12,-0.275544922662846,0.341,0.37,1.00780719977287e-06
"chr15-96629796-96644077",5.96854644618609e-12,-0.216646636244664,0.481,0.508,1.05857542914912e-06
"chr1-39023634-39026641",5.98745615590328e-12,0.642003540234751,0.162,0.098,1.06192923635485e-06
"chr17-86299842-86306812",6.13295562577715e-12,-0.392093288176699,0.177,0.208,1.08773487683221e-06
"chr4-13749226-13753595",6.27917659477006e-12,0.650795569323313,0.167,0.101,1.11366848167182e-06
"chr3-5213452-5222608",6.74773413721549e-12,0.620759805710825,0.174,0.109,1.1967713788424e-06
"chr16-93196537-93198569",6.7576688333637e-12,0.642033443244038,0.171,0.105,1.19853338661655e-06
"chr9-60740629-60745290",7.02152413006957e-12,0.5311074636699,0.222,0.151,1.24533049818501e-06
"chr12-33313183-33320169",7.3632661986726e-12,-0.28916634687062,0.29,0.324,1.30594152973037e-06
"chr2-127331683-127341924",7.99304295561643e-12,-0.206364352806418,0.511,0.548,1.41763810556517e-06
"chr17-27497663-27502800",7.996705052812e-12,-0.414158255135957,0.165,0.198,1.41828761146168e-06
"chr15-32242941-32247346",8.0418509311814e-12,0.474512882337263,0.256,0.176,1.4262946393034e-06
"chr10-52283354-52285517",8.11401976972297e-12,0.611177080989463,0.166,0.104,1.4390944323383e-06
"chr11-96288257-96323012",8.14621758773288e-12,0.179637044367686,0.761,0.705,1.44480500514272e-06
"chr15-76515960-76525826",8.16019065221771e-12,-0.408908306052939,0.161,0.192,1.44728325388668e-06
"chr2-93757839-93765081",8.48392976037566e-12,0.638984311025204,0.169,0.104,1.50470129837047e-06
"chr8-68879886-68883093",8.67031721823011e-12,0.660562740269519,0.156,0.093,1.53775879150807e-06
"chr3-101365563-101370063",8.96946369943898e-12,0.599614232798808,0.187,0.119,1.5908151122688e-06
"chr17-28285375-28288886",9.34701459489152e-12,-0.376231797660751,0.174,0.208,1.65777716153536e-06
"chr2-102814806-102816213",9.5005245131629e-12,-0.565272444745887,0.092,0.124,1.68500352713006e-06
"chr8-44933701-44939103",9.6859457070712e-12,0.449008495793356,0.285,0.201,1.71788964466044e-06
"chr2-124608265-124614319",9.74753851031847e-12,0.573975652772224,0.208,0.134,1.72881368265157e-06
"chr19-44245487-44249140",9.75135052757328e-12,-0.285019662364178,0.315,0.352,1.72948977821987e-06
"chr13-10051903-10055315",9.95856003906374e-12,0.608379338072221,0.186,0.114,1.76624024996831e-06
"chr3-52951502-52958578",1.11141125020771e-11,0.36152182757456,0.399,0.309,1.9711878792559e-06
"chr3-131207578-131209431",1.19071733140363e-11,-0.556125674553161,0.092,0.124,2.11184435180416e-06
"chr17-50415202-50416909",1.24400195099592e-11,0.657686324446095,0.166,0.098,2.20634942026685e-06
"chr14-72112721-72114892",1.26265112743701e-11,0.611470296558112,0.185,0.115,2.23942541311101e-06
"chr5-147398259-147403414",1.4175444168144e-11,-0.346974987663541,0.213,0.243,2.51414260221785e-06
"chr7-88317744-88324487",1.42415697142725e-11,0.442251570836396,0.279,0.192,2.52587056295366e-06
"chr1-161392436-161401159",1.44257796383902e-11,0.364298443497847,0.374,0.28,2.55854185088526e-06
"chr13-72635570-72641556",1.48057300840721e-11,0.602551893462434,0.185,0.114,2.62592948198095e-06
"chr1-187602950-187610983",1.57894103498801e-11,0.60565642047691,0.18,0.111,2.80039403024439e-06
"chr5-85780057-85781761",1.5978584118056e-11,0.589406556656217,0.193,0.122,2.8339457005943e-06
"chr13-95880402-95894060",1.65490166288261e-11,-0.189504400219289,0.535,0.567,2.93511704027197e-06
"chr10-13374896-13378349",1.66376689346262e-11,0.70221425140632,0.136,0.081,2.95084032457637e-06
"chr11-109424398-109427603",1.75109179002976e-11,-0.221264074520068,0.464,0.498,3.10571888787889e-06
"chr4-137641005-137644470",1.75602813757424e-11,0.607197335245507,0.16,0.101,3.1144739445203e-06
"chr16-37383434-37386181",1.8357304640239e-11,0.499163654215014,0.246,0.164,3.25583319368815e-06
"chr11-120062835-120066227",1.97822933184242e-11,-0.554434618614724,0.093,0.124,3.5085677606624e-06
"chr14-102826866-102835782",2.02910181353775e-11,0.560572115025244,0.202,0.13,3.59879468547242e-06
"chr16-32546820-32548931",2.14456452904394e-11,-0.539276330350877,0.093,0.125,3.80357820306705e-06
"chr14-55088181-55090039",2.23438180862802e-11,0.700022917298846,0.139,0.082,3.96287723196457e-06
"chr13-69480568-69486356",2.32909294872228e-11,0.624307871299137,0.161,0.101,4.13085596292435e-06
"chr8-117254405-117285717",2.33775193113871e-11,-0.164401580761812,0.616,0.641,4.1462134475483e-06
"chr13-43514409-43515865",2.34316760806662e-11,-0.527558292996777,0.094,0.126,4.15581863799087e-06
"chr8-48842106-48847421",2.42837852962027e-11,0.65140938707412,0.154,0.094,4.30694787634921e-06
"chr13-73535023-73537834",2.54848335279755e-11,0.642722132071848,0.167,0.101,4.5199645896882e-06
"chr17-31901680-31909234",2.59234524365612e-11,-0.289179535164101,0.296,0.336,4.59775760069606e-06
"chr1-42683521-42708353",2.65310475826854e-11,0.372637815894336,0.385,0.292,4.70552006821749e-06
"chr9-30137141-30138718",2.67665411503771e-11,0.664116657256162,0.151,0.089,4.74728697188974e-06
"chr4-131909474-131924924",3.09289769246338e-11,0.267243489036544,0.538,0.449,5.48553241837613e-06
"chr2-102943427-102945480",3.13421210530049e-11,-0.494699958610731,0.109,0.142,5.55880724783989e-06
"chr5-130143596-130146382",3.26058641850027e-11,-0.267455158672819,0.323,0.351,5.78294346598789e-06
